id,url,title,subtitle,content,datetime,topic
2060506748,https://ria.ru/20251208/novokuznetsk-2060506748.html,Экс-начальник отдела Ростехнадзора в Кузбассе получил срок за взятки,Экс-глава отдела Ростехнадзора в Новокузнецке получил 8 лет за взятки,"КЕМЕРОВО, 8 дек – РИА Новости. Бывший начальник отдела Ростехнадзора в Новокузнецке получил 8 лет строгого режима за взятки, сообщают пресс-службы СУСК и прокуратуры Кемеровской области. ""Судом установлено, что… с июня 2018 года по октябрь 2021 года осужденный, в чьи должностные полномочия входила организация работы по проверке угледобывающих предприятий на соответствие их деятельности требованиям законодательства, получил от руководителя коммерческой организации, действующего в интересах нескольких угольных шахт, взятку за общее попустительство по службе в отношении представляемого взяткодателем холдинга"", – сообщили в пресс-службе прокуратуры области. В Подмосковье экс-чиновник получил восемь лет за взятку за утилизацию снега2 декабря, 16:48


Поделиться

Как в свою очередь уточнили в пресс-службе СУСК по региону, взятка была в виде имущественных услуг, регулярного предоставления в пользование автомобиля Toyota Land Cruiser 100 с водителем и топливной картой общей стоимостью свыше 4,4 миллиона рублей. 











""В обмен на незаконное вознаграждение осужденный, вопреки интересам службы, попустительствовал подконтрольным угольным шахтам, умышленно не принимал мер по выявленным нарушениям правил промышленной безопасности, создавая тем самым реальные угрозы безопасности производственного процесса"", – подчеркнули в пресс-службе СУСК по Кемеровской области. В ведомствах отметили, что преступная деятельность выявлена и пресечена в результате совместной работы сотрудников СК, Главного управления МВД и УФСБ по региону. ""Судом виновному назначено наказание в виде 8 лет лишения свободы с отбыванием в исправительной колонии строгого режима. Он взят под стражу в зале суда. Также суд постановил взыскать с осужденного в доход государства сумму, эквивалентную стоимости взятки (4 422 733 рубля), и лишил его права занимать определенные должности на срок 3 года"", – уточнили в СУСК по Кузбассу. Ведомства не называют имени фигуранта, но информированный источник сообщил РИА Новости, что речь идет об Игоре Чернове. 





В прокуратуре отметили, что в отношении взяткодателя ранее судом был также вынесен обвинительный приговор.Главу Сакского района в Крыму задержали с поличным при получении взятки28 ноября, 14:21


Поделиться

",10:27 08.12.2025,incidents
2060505205,https://ria.ru/20251208/priamurja-2060505205.html,В Приамурье с двух организаторов азартных игр взыскали 45 миллионов рублей,В Благовещенске с двух организаторов азартных игр взыскали 45 млн рублей,"БЛАГОВЕЩЕНСК, 8 дек – РИА Новости. Суд в Приамурье взыскал 45 миллионов рублей с двух организаторов азартных игр в интернете, сообщает Генпрокуратура РФ. Проверка прокуратуры установила, что на территории Благовещенска двое граждан незаконно организовали и проводили азартные игры. Судом они были признаны виновными в совершении преступления, предусмотренного частью 3 статьи 171.2 УК РФ (незаконные организация и проведение азартных игр с использованием сети интернет, совершенные организованной группой, сопряженные с извлечением дохода в особо крупном размере). ""В результате совершения преступления злоумышленниками извлечен незаконный доход в размере свыше 45 миллионов рублей. Прокуратура области предъявила к осужденным иск о взыскании в пользу Российской Федерации незаконно полученного дохода. Суд требования прокуратуры области удовлетворил в полном объеме"", - говорится в сообщении. 





Фактическое исполнение решения суда контролируется прокуратурой.Начальника отдела полиции задержали в Тобольске за крышевание казино7 ноября, 16:48


Поделиться

",10:18 08.12.2025,incidents
2060503090,https://ria.ru/20251208/prokuratura-2060503090.html,Прокуратура потребовала уволить заммэра Читы Зудилова,Прокуратура потребовала уволить заммэра Читы Зудилова в связи с утратой доверия,"ВЛАДИВОСТОК, 8 дек - РИА Новости. Прокуратура подала исковые заявления в суд об увольнении заместителя мэра Читы Александра Зудилова после того, как были выявлены неподтвержденные доходы чиновника, а также их взыскания, сообщил РИА Новости старший помощник прокурора региона Евгений Синельников.«""Исковое заявление об увольнении (заместителя мэра Читы Александра Зудилова - ред.) подано в связи с утратой доверия в связи с несоблюдением требований, установленных законодательством о противодействии коррупции"", - сказал собеседник агентства.Он уточнил, что чиновник не смог подтвердить доходы на сумму около 22 миллионов рублей.





По словам Синельникова, исковое заявление по взысканию неподтвержденных доходов подано в Ингодинский районный суд Читы, а по увольнению - в Центральный районный суд Читы.





Как позже уточнили агентству в надзорном ведомстве региона, суд взыскал с вице-мэра Читы в пользу государства почти 22 миллиона рублей доходов, полученных в 2021 и 2022 годах, легальность которых чиновник не смог подтвердить.Зудилов возглавляет комитет градостроительной политики администрации Читы Забайкальского края.В Севастополе арестовали чиновника, подозреваемого в получении взятки5 декабря, 09:10


Поделиться

",10:04 08.12.2025,incidents
2060499919,https://ria.ru/20251208/agent-2060499919.html,В Ростовской области задержали украинского агента после поджога,В Ростовской области задержали агента Киева после поджога термошкафа вышки,"МОСКВА, 8 дек - РИА Новости. ФСБ задержала агента украинских спецслужб, совершившего поджог термошкафа вышки сотовой связи в Ростовской области, сообщила пресс-служба ведомства. «""Федеральной службой безопасности Российской Федерации на территории Ростовской области пресечена противоправная деятельность агента украинских спецслужб, 2004 года рождения., подозреваемого в совершении государственной измены"", - говорится в сообщении. По данным ФСБ, в ходе оперативно-разыскных мероприятий установлено, что злоумышленник, посредством мессенджера Telegram установил контакт с сотрудником службы безопасности Украины, после чего дал добровольное согласие на конфиденциальное сотрудничество и оказание содействия СБУ в осуществлении деятельности, направленной против безопасности Российской Федерации. 





""По заданию куратора он за денежное вознаграждение совершил поджог термошкафа вышки сотовой связи"", - добавили в ведомстве.ФСБ задержала агента Киева, передававшего данные о ПВО в Крыму10 сентября, 11:49


Поделиться

",09:49 08.12.2025,incidents
2060499683,https://ria.ru/20251208/vsu-2060499683.html,ВСУ атаковали Белгородскую область около 70 беспилотниками за сутки,ВСУ атаковали Белгородскую область 71 беспилотником за сутки,"БЕЛГОРОД, 8 дек - РИА Новости. Украинские военные за прошедшие сутки атаковали 10 округов Белгородской области около 70 беспилотниками, сообщает глава Вячеслав Гладков. По информации губернатора, за минувшие сутки 30 населенных пунктов попали под удар со стороны Украины. Было выпущено 10 снарядов и зафиксированы атаки 71 беспилотником, из них 43 были сбиты и подавлены над регионом. За отчетный период различные повреждения выявлены в двух частных домовладениях, объекте инфраструктуры, коммерческом объекте, предприятии и 8 транспортных средствах. В белгородском селе украинский дрон атаковал мужчину на велосипеде07:53


Поделиться

""В Борисовском округе посёлок Борисовка и село Берёзовка подверглись атакам 2 беспилотников. В посёлке Борисовка в результате детонации дрона на территории коммерческого объекта ранен мужчина… В Грайворонском округе по сёлам Безымено, Глотово, Головчино, Гора-Подол, Новостроевка-Вторая, Пороз и хутору Масычево выпущено 3 боеприпаса и нанесены удары 13 беспилотников, 6 из которых подавлены и сбиты... Сегодня утром в селе Гора-Подол FPV-дрон целенаправленно атаковал мужчину, который передвигался на велосипеде"", - написал Гладков в своем Telegram-канале. 











Он добавил, что Белгородский и Волоконовский округа атакованы 9 беспилотниками, 5 из которых сбиты и подавлены, над Валуйским округом подавлены 3 беспилотника. По данным главы области, по Краснояружскому и Шебекинскому округам выпущено 7 боеприпасов и совершены атаки 41 БПЛА, 26 из которых подавлены и сбиты, над Вейделевским, Корочанским и Ровеньским округами сбиты по одному беспилотнику. На всей территории Белгородской области с 11 апреля 2022 года установлен высокий (желтый) уровень террористической опасности. Необходимость введения режима вызвана обострением ситуации на украинско-российской границе и повышением активности украинских военных в приграничных районах. Протяженность украинской границы с Белгородской областью составляет 350 километров. С 9 августа 2024 года в области введен режим контртеррористической операции, с 15 августа обстановка в регионе признана чрезвычайной ситуацией федерального характера.Интерактивная карта спецоперации Вооруженных сил России на Украине 22 июня 2022, 17:18


Поделиться

",09:46 08.12.2025,incidents
2060497879,https://ria.ru/20251208/poezd-2060497879.html,В Алтайском крае поезд столкнулся с автомобилем,В Алтайском крае два человека погибли при столкновении поезда и автомобиля,"БАРНАУЛ, 8 дек - РИА Новости. Два человека погибли из-за столкновения грузового поезда и автомобиля в Алтайском крае, сообщили в транспортной полиции Сибири.""Два человека погибли в результате столкновения грузового поезда и автомобиля в Алтайском крае. Сегодня утром на железнодорожном переезде у станции Луговское в Алтайском крае грузовой поезд столкнулся с легковым автомобилем Honda Fit. Находившиеся в машине 74-летний водитель и 72-летняя пассажирка от полученных травм скончались"", - говорится в сообщении.Отмечается, что на место направлены сотрудники Алтайского линейного управления МВД России и ГУ МВД России по Алтайскому краю. Барнаульской транспортной прокуратурой организованы надзорные мероприятия на предмет исполнения законодательства о безопасности движения на железнодорожном транспорте.В Саратовской области ребенок и два взрослых погибли в ДТПВчера, 22:37


Поделиться

",09:33 08.12.2025,incidents
2060496011,https://ria.ru/20251208/angarsk-2060496011.html,В Ангарске развернули ПВР из-за аварии на ТЭЦ,В Ангарске развернули ПВР на шесть тысяч человек из-за аварии на ТЭЦ,"КРАСНОЯРСК, 8 дек - РИА Новости. Пункты временного размещения на 6 тысяч человек развернуты в Ангарске (Иркутская область) в связи с аварией на ТЭЦ-9, из-за которой подача тепла ограничена в 1,5 тысячах многоквартирных домов и 121 социально значимом объекте, сообщает мэрия. «""Мы готовы к тому, что из-за понижения температур у нас могут возникнуть сложности в социальных учреждениях и в жилых домах. Развернуты пункты временного размещения на 6 тысяч человек... Все службы работают в режиме повышенной готовности"", - говорится в сообщении.Аварийная ситуация на ТЭЦ-9 в Ангарске стала причиной понижения температуры более чем в 1,5 тысячи жилых домах, а также в социальных объектах. В городе введен режим чрезвычайной ситуации. По информации Байкальской энергетической компании, ситуация стабилизируется в среду, 10 декабря, к 15.00 (10.00 мск). 





Прокуратура Иркутской области начала проверку после аварийной ситуации на ТЭЦ-9. 





Сейчас в Ангарске температура воздуха, по данным Гидрометцентра РФ, минус 12 градусов. Через сутки синоптики прогнозируют похолодание до минус 32 градусов.В Ангарске вводят резервный котел на ТЭЦ-9 в ходе ликвидации аварииВчера, 21:13


Поделиться

",09:19 08.12.2025,incidents
2060490098,https://ria.ru/20251208/tets-9-2060490098.html,В Ангарском округе ввели режим ЧС из-за аварии на ТЭЦ,В Ангарском округе ввели режим ЧС из-за аварии на ТЭЦ-9,"КРАСНОЯРСК, 8 дек — РИА Новости. В Ангарском округе ввели режим чрезвычайной ситуации после аварии на ТЭЦ-9, оставившей без тепла тысячи человек, сообщила местная мэрия.""Подача тепла ограничена в 1546 многоквартирных домах, в которых проживают более 167 тысяч человек, и 121 социально значимом объекте"", — говорится в заявлении.Устранением аварии на ТЭЦ-9 в Ангарске круглосуточно занимаются 50 человекВчера, 19:38


Поделиться

Шесть школ в округе отправили на дистанционное обучение, еще в двух — на удаленке только младшие классы. 











""В пяти дошкольных учреждениях и детсаду при школе № 40 температура опустилась ниже 17 градусов, поэтому детей временно перевели в другие детсады"", — уточнили в администрации.В ночь на понедельник энергетики растопили пятый котлоагрегат, идет набор нагрузки. В ближайшие два часа он выйдет на полную мощность. Также завершается ремонт шестого котла.Как заявили в Байкальской энергетической компании, ситуация стабилизируется 10 декабря, к 15:00.Авария на ТЭЦ-9 произошла накануне. По данным Гидрометцентра, сейчас в Ангарске 16 градусов ниже ноля. Через сутки синоптики прогнозируют похолодание до минус 32.В Якутске восстановили теплоснабжение после аварии с мусоровозом1 декабря, 16:26


Поделиться

",08:18 08.12.2025,incidents
2060488250,https://ria.ru/20251208/dron-2060488250.html,В белгородском селе украинский дрон атаковал мужчину на велосипеде,В белгородском селе Гора-Подол украинский дрон атаковал мужчину на велосипеде,"МОСКВА, 8 дек - РИА Новости. Мирный житель ранен в Грайворонском округе Белгородской области в результате атаки ВСУ, сообщает губернатор Вячеслав Гладков.""FPV-дрон целенаправленно атаковал мужчину, который передвигался на велосипеде в селе Гора-Подол Грайворонского округа. Пострадавшего со множественными осколочными ранениями бойцы самообороны доставили в Грайворонскую ЦРБ"", - написал Гладков в своём канале на платформе Max.Губернатор добавил, что в отделении реанимации пострадавшему оказывают всю необходимую помощь.Интерактивная карта спецоперации Вооруженных сил России на Украине 22 июня 2022, 17:18


Поделиться

",07:53 08.12.2025,incidents
2060484779,https://ria.ru/20251208/zemletryasenie-2060484779.html,Здание Северо-Курильской больницы повреждено при землетрясении,В здании Северо-Курильской больницы при землетрясении прорвало трубу отопления,"МОСКВА, 8 дек - РИА Новости. Здание Северо-Курильской центральной районной больницы повреждено при землетрясении, прорвало трубу отопления, сообщает Сахалинская прокуратура. Ранее начальник сейсмостанции ""Южно-Сахалинск"" Елена Семенова сообщала РИА Новости, что землетрясение магнитудой 5,2 зарегистрировано в понедельник в Тихом океане вблизи побережья северных Курил. ""В Северо-Курильске произошло землетрясение. Из-за подземных толчков произошёл прорыв отопительной трубы в здании Северо-Курильской центральной районной больницы"", - говорится в сообщении в Telegram-канале.""Камчатка поехала к Америке"": ученые предупредили об ""эффекте домино""25 августа, 19:03


Поделиться

",07:09 08.12.2025,incidents
2060483243,https://ria.ru/20251208/kamchatka-2060483243.html,Следователи проверяют обстоятельства ампутации руки пекарю на Камчатке,Следователи проверяют обстоятельства травматической ампутации руки пекарю,"П.-КАМЧАТСКИЙ, 8 дек – РИА Новости. Следственный комитет на Камчатке проводит процессуальную проверку по факту тяжелой производственной травмы, полученной работником пекарни, которому в результате несчастного случая ампутировало руку, сообщает СУСК России по Камчатскому краю. ""Следственным отделом по городу Елизово СУСК России по Камчатскому краю организована процессуальная проверка обстоятельств травмирования 34-летнего мужчины при производстве работ"", - проинформировало ведомство в Telegram-канале Причиной травмирования людей под Тулой стала производственная авария6 июня, 09:32


Поделиться

Как уточняется в релизе, предварительно, пекарь одной из пекарен города Елизово в ходе работ по изготовлению хлебобулочных изделий в результате неосторожного обращения с тестораскаточной машиной ""получил телесные повреждения в виде травматической ампутации правой верхней конечности в районе предплечья"". 











""По итогам доследственной проверки органом следствия будет принято решение в соответствии с требованиями уголовно-процессуального законодательства"", - отмечается в сообщении.В Москве возбудили дело после ампутации рук постоялице соццентра10 ноября, 22:44


Поделиться

",06:29 08.12.2025,incidents
2060480347,https://ria.ru/20251208/kamchatka-2060480347.html,У берегов Камчатки в Тихом океане произошел ощутимый афтершок,"У берегов Камчатки зафиксировали афтершок магнитудой 6,0","П.-КАМЧАТСКИЙ, 8 дек — РИА Новости. У юго-восточного побережья Камчатки в Тихом океане произошел ощутимый афтершок, сообщает Главное управление МЧС России по региону.""По данным Камчатского филиала геофизической службы РАН, днём 8 декабря в акватории Тихого океана зарегистрирован ощущаемый афтершок произошедшего 30 июля сейсмособытия"", — рассказали спасатели.""Камчатка поехала к Америке"": ученые предупредили об ""эффекте домино""25 августа, 19:03


Поделиться

Как уточняется, землетрясение произошло в точке с координатами 51.304° северной широты, 159.738° восточной долготы, на глубине 15 километров.«""Магнитуда сейсмособытия составила 6,0. Эпицентр землетрясения находился в акватории Тихого океана, в 211 километрах юго-восточнее Петропавловск-Камчатского городского округа"", — отметили в ведомстве. По данным управления МЧС, в отдельных районах краевой столицы подземные толчки ощущались силой до двух баллов.











""Угроза цунами не объявлялась"", — резюмируется в сообщении.При этом в результате бедствия повредилось здание Северо-Курильской центральной районной больницы в Сахалинской области. В частности, там прорвало трубу отопления.Землетрясение, произошедшее в регионе 30 июля стало одним из крупнейших с 1900 года. Его магнитуда составила 8,8. С тех пор каждые сутки ученые фиксируют повторные подземные толчки. Большинство из них в населенных пунктах не ощущаются. При этом, по данным сейсмологов, интенсивность и мощность афтершоков постепенно снижаются.Планете грозит гибель: сотня тысяч землетрясений гремит под Йеллоустоуном6 декабря, 09:30


Поделиться

",05:29 08.12.2025,incidents
2060480113,https://ria.ru/20251208/proisshestviya-2060480113.html,В Хабаровском крае в лодочной бухте нашли тело подростка,В Советской Гавани в лодочной бухте нашли тело 13-летнего подростка,"ХАБАРОВСК, 8 дек - РИА Новости. Тело подростка нашли в лодочной бухте Советской Гавани Хабаровского края, предположительно, парень отправился рыбачить, сообщает прокуратура региона. Тело подростка обнаружили накануне в воскресенье утром, сообщает надзорное ведомство. Как уточняет краевой главк МЧС, городские спасатели извлекли подростка из воды и передали сотрудникам полиции. В Гольяновском пруду на востоке Москвы нашли останки ребенка16 ноября, 12:38


Поделиться

""В районе лодочного причала бухты Эгге в городе Советская Гавань обнаружен труп 13-летнего подростка. Рядом с телом ребенка находились рыболовецкие принадлежности... Накануне несовершеннолетний вместе со своим знакомым 1974 года рождения направились на рыбалку"", - сообщает региональная прокуратура в Telegram-канале. 











По данным ведомства, местонахождение мужчины до настоящего времени не установлено, организованы поиски. ""Советско-Гаванская городская прокуратура организовала проверку, в ходе которой даст оценку соблюдению законодательства о профилактике безнадзорности и правонарушений несовершеннолетних"", - добавляет прокуратура региона. Ход и результаты уголовного дела, возбужденного по статье 109 УК РФ (причинение смерти по неосторожности), поставлены на контроль надзорного ведомства.СК проверяет информацию о найденном на заборе в Перми теле девушки11 мая, 13:34


Поделиться

",05:28 08.12.2025,incidents
2060470363,https://ria.ru/20251208/sud-2060470363.html,Суд может конфисковать имущество экс-начальника НИИ ФСИН Быкова,Суд обязал рассмотреть вопрос о конфискации имущества экс-начальника НИИ ФСИН,"МОСКВА, 8 дек - РИА Новости. Второй кассационный суд общей юрисдикции обязал рассмотреть вопрос о конфискации имущества бывшего начальника НИИ ФСИН России генерал-майора внутренней службы Андрея Быкова, осужденного за взяточничество, сообщили РИА Новости в пресс-службе суда. Там отметили, что суд первой инстанции, вынося приговор, не рассмотрел соответствующий вопрос. Генерала Шамарина приговорили к семи годам колонии17 апреля, 12:56


Поделиться

""Судебная коллегия по уголовным делам Второго кассационного суда общей юрисдикции отменила приговор Головинского районного суда Москвы ... в части разрешения вопроса о конфискации имущества. Материалы дела в указанной части переданы на новое рассмотрение в тот же суд в ином составе, поскольку суд при постановлении приговора не разрешил вопрос о конфискации имущества, полученного осужденным в виде взяток"", - сказали в пресс-службе. 











Согласно законодательству, суд имеет право конфисковать у осужденных за коррупционные преступления имущество, которое они приобрели на незаконные доходы. В декабре 2023 года суд признал Быкова виновным по нескольким эпизодам получения взятки, злоупотреблении должностными полномочиями, незаконном приобретении и ношении оружия. По данным следствия, с апреля 2018 по апрель 2021 года Быков заключил 95 договоров о трудоустройстве в институт на должности вольнонаемных работников с действующими сотрудниками. Быков, осознавая, что сотрудники выполняют научные работы по основному месту службы, организовал предоставление ими отчетов о выполнении работ сверх этого ради дополнительных выплат. В результате НИИ понес ущерб на сумму свыше 40 миллионов рублей, следует из материалов дела. Как стало известно в ходе судебных разбирательств, сотрудники платили ему за допуск к комиссии, которая и определяла размер премий.Генпрокуратура подала второй иск о конфискации активов экс-главы ВС Адыгеи3 декабря, 20:44


Поделиться

",02:05 08.12.2025,incidents
2060467196,https://ria.ru/20251208/volgograd-2060467196.html,В Волгограде упали обломки БПЛА,"В Волгограде упали обломки БПЛА, предварительно, пострадавших нет","МОСКВА, 8 дек - РИА Новости. Обломки БПЛА упали в Волгограде, предварительно, пострадавших нет, на место ЧП направлены пожарные и медики, сообщил губернатор Андрей Бочаров.По его словам, ПВО ночью отражают террористическую атаку беспилотных летательных аппаратов на Волгоградскую область.""Сотрет в порошок"". На Западе забили тревогу из-за произошедшего в зоне СВО6 декабря, 20:38


Поделиться

""В Тракторозаводском районе Волгограда зафиксировано падение обломков БПЛА... Пожарные и медицинские службы, а также сотрудники муниципального образования оперативно направлены на место инцидента. Приведены в готовность пункты временного размещения"", - заявил Бочаров, чьи слова приводятся в сообщении в Telegram-канале администрации региона.











По предварительным данным, пострадавших нет.Интерактивная карта спецоперации Вооруженных сил России на Украине 22 июня 2022, 17:18


Поделиться

",00:36 08.12.2025,incidents
2060464554,https://ria.ru/20251207/podmoskove-2060464554.html,В Подмосковье завели уголовное дело после ДТП с грузовиком,"В Мытищах грузовик вылетел на встречку, погиб человек","МОСКВА, 7 дек - РИА Новости. Уголовное дело заведено по факту ДТП, в котором грузовик вылетел на встречную полосу и столкнулся с двумя машинами в Подмосковье, один человек погиб, четверо пострадали, сообщила начальник управления информации и общественных связей ГУ МВД России по Московской области Татьяна Петрова. Ранее в пресс-службе ГУ МВД по Московской области сообщали, что грузовик вылетел на встречку и столкнулся с двумя машинами в Подмосковье, в результате один человек погиб, четверо пострадали. Авария произошла днем в воскресенье на 35-м километре дороги А-104 в Мытищах. ""Возбуждено уголовное дело по признакам преступления, предусмотренного частью 3 статьи 264 ""Нарушение правил дорожного движения или эксплуатации транспортных средств, повлекшее по неосторожности смерть человека"" Уголовного кодекса Российской Федерации"", - сообщила Петрова.В Саратовской области ребенок и два взрослых погибли в ДТПВчера, 22:37


Поделиться

",23:50 07.12.2025,incidents
2060458144,https://ria.ru/20251207/politsiya-2060458144.html,В Саратове проверяют блогера после видео с ребенком в вакуумном пакете,Полиция в Саратове проверяет блогера после видео с ребенком в вакуумном пакете,"САРАТОВ, 7 дек - РИА Новости. Саратовские полицейские проводят проверку в отношении блогера Анны Сапариной после опубликования видеозаписи, где женщина откачивает воздух из герметичного пакета, внутри которого находится ребенок, сообщили РИА Новости в пресс-службе регионального ГУМВД. Сапарина опубликовала на своей странице в Instagram* (принадлежит Meta, деятельность которой запрещена в России как экстремистская) видеозапись, где с помощью пылесоса откачивает воздух из вакуумного пакета для вещей. При этом внутри пакета находится ребенок, который, когда остается мало воздуха, кричит: ""Мама"". Подпись на видео гласит: ""Когда шла 3 неделя на больничном"". В ГД предложили открыть горячую линию для проверки звонков из банков6 декабря, 20:04


Поделиться

""В ходе мониторинга сети интернет выявлена видеозапись, на которой запечатлены возможные противоправные действия женщины в отношении своего несовершеннолетнего сына. В сообщении указывается, это произошло в городе Саратове, а женщина снимала ролик для публикации в своих социальных сетях. Информация была зарегистрирована в установленном порядке. В настоящее время полицейские устанавливают местонахождение гражданки для выяснения всех обстоятельств инцидента"", - рассказали в ГУМВД. 











В главке заверили, что действиям блогера будет дана правовая оценка. Через несколько минут после того, как ГУМВД по Саратовской области опубликовало новость о проверке в Telegram-канале, Сапарина удалила пост.*Деятельность Meta (соцсети Facebook и Instagram) запрещена в России как экстремистская.В Дагестане проверяют косметолога после данных об осложнениях у клиенток5 декабря, 10:36


Поделиться

",22:18 07.12.2025,incidents
